,title,author,isbn,cover_price,page_count,book_type,book_format,publication_date,publisher,cover_image
476,Blue-Blooded Vamp,Jaye Wells,9780316178457,$7.99,456,NOVEL,pb,2012-06-01,Orbit (US),http://ecx.images-amazon.com/images/I/51ZNfkH6JkL.jpg
477,Blackout,Mira Grant,9780316081078,$9.99,659,NOVEL,tp,2012-06-01,Orbit (US),http://ecx.images-amazon.com/images/I/51rg%2BA2wIcL.jpg
478,The Bandit King,Lilith Saintcrow,9780316187817,$4.99,309,NOVEL,ebook,2012-06-01,Orbit (US),http://ecx.images-amazon.com/images/I/51htsRf4JzL.jpg
479,The Spirit War,Rachel Aaron,9780316198387,$14.99,507,NOVEL,tp,2012-06-05,Orbit (US),http://ecx.images-amazon.com/images/I/51E4GnyM5yL.jpg
480,The Spirit War,Rachel Aaron,9780316192927,$9.99,,NOVEL,ebook,2012-06-05,Orbit (US),http://ecx.images-amazon.com/images/I/51wfyeZL2tL.jpg
481,The Shadowed Sun,N. K. Jemisin,9780316187299,$14.99,501,NOVEL,tp,2012-06-12,Orbit (US),http://ecx.images-amazon.com/images/I/51Ntv-MakmL.jpg
482,The Shadowed Sun,N. K. Jemisin,9780316202886,$9.99,,NOVEL,ebook,2012-06-12,Orbit (US),http://ecx.images-amazon.com/images/I/51y4aQF5kkL.jpg
483,Sunshine,T. C. McCarthy,9780316227926,$1.99,,CHAPBOOK,ebook,2012-06-15,Orbit (US),http://ecx.images-amazon.com/images/I/51Lib3GjW7L.jpg
484,Tempest's Fury,Nicole Peeler,9780316202497,$6.99,,NOVEL,ebook,2012-06-26,Orbit (US),http://ecx.images-amazon.com/images/I/51HrC7%2BbyqL.jpg
485,Caliban's War,James S. A. Corey,9780316202275,$9.99,,NOVEL,ebook,2012-06-26,Orbit (US),http://ecx.images-amazon.com/images/I/51gk9w-2TdL.jpg
486,God Save the Queen,Kate Locke,9780316196123,$16.99,ix+354,NOVEL,hc,2012-07-03,Orbit (US),http://www.isfdb.org/wiki/images/e/e3/GDSVTHQNTH2012.jpg
487,God Save the Queen,Kate Locke,9780316202350,$9.99,,NOVEL,ebook,2012-07-03,Orbit (US),http://ecx.images-amazon.com/images/I/51e0cvFyuiL.jpg
488,House of Shadows,Rachel Neumeier,9780316072779,$14.99,323,NOVEL,tp,2012-07-10,Orbit (US),http://ecx.images-amazon.com/images/I/516JVkEqE3L.jpg
489,House of Shadows,Rachel Neumeier,9780316126250,$9.99,,NOVEL,ebook,2012-07-10,Orbit (US),http://ecx.images-amazon.com/images/I/51AiqK7g89L.jpg
490,San Diego 2014: The Last Stand of the California Browncoats,Mira Grant,9780316218962,$2.99,,CHAPBOOK,ebook,2012-07-11,Orbit (US),http://ecx.images-amazon.com/images/I/61HkdanRmTL.jpg
491,Sharps,K. J. Parker,9780316177757,$15.99,449,NOVEL,tp,2012-07-17,Orbit (US),http://ecx.images-amazon.com/images/I/612UHwEg5JL.jpg
492,Sharps,K. J. Parker,9780316194105,$9.99,,NOVEL,ebook,2012-07-17,Orbit (US),http://ecx.images-amazon.com/images/I/618iXegzkzL.jpg
493,Best Served Cold,Joe Abercrombie,9780316198356,$15.99,630,NOVEL,tp,2012-07-24,Orbit (US),http://ecx.images-amazon.com/images/I/51aKDSkxhzL.jpg
494,"Life, Liberty, and the Pursuit of Sausages",Tom Holt,9780316235471,$24.99,500,NOVEL,tp,2012-07-24,Orbit (US),http://ecx.images-amazon.com/images/I/41hGxHryQ7L.jpg
495,Chimera,T. C. McCarthy,9780316128179,$7.99,375,NOVEL,pb,2012-07-31,Orbit (US),http://ecx.images-amazon.com/images/I/51NrrtV14rL.jpg
496,Chimera,T. C. McCarthy,9780316203265,$6.99,,NOVEL,ebook,2012-07-31,Orbit (US),http://ecx.images-amazon.com/images/I/51Q59fWs7ML.jpg
497,The Fate of the Dwarves,Markus Heitz,9780316102629,$15.99,755,NOVEL,tp,2012-08-00,Orbit (US),http://ecx.images-amazon.com/images/I/51sHc7pvzRL.jpg
498,The Iron Wyrm Affair,Lilith Saintcrow,9780316201261,$13.99,323,NOVEL,tp,2012-08-00,Orbit (US),http://ecx.images-amazon.com/images/I/51oSmwEwA7L.jpg
499,The Fate of the Dwarves,Markus Heitz,9780316202688,$9.99,,NOVEL,ebook,2012-08-07,Orbit (US),http://ecx.images-amazon.com/images/I/51MONAZruPL.jpg
500,The Iron Wyrm Affair,Lilith Saintcrow,9780316202589,$7.99,,NOVEL,ebook,2012-08-07,Orbit (US),http://ecx.images-amazon.com/images/I/51H%2B8uMLDlL.jpg
501,"Kingmaker, Kingbreaker",Karen Miller,9780316201278,$15.99,875,OMNIBUS,tp,2012-08-14,Orbit (US),http://ecx.images-amazon.com/images/I/51DCcSaVvIL.jpg
502,The Traitor Queen,Trudi Canavan,9780316037891,$25.99,516,NOVEL,hc,2012-08-14,Orbit (US),http://ecx.images-amazon.com/images/I/51lCcDmEwLL.jpg
503,"Kingmaker, Kingbreaker",Karen Miller,9780316219952,$15.99,,OMNIBUS,ebook,2012-08-14,Orbit (US),http://ecx.images-amazon.com/images/I/51SEjjvNwjL.jpg
504,The Traitor Queen,Trudi Canavan,9780316228961,$7.99,,NOVEL,ebook,2012-08-14,Orbit (US),http://ecx.images-amazon.com/images/I/51Kpo3LwoWL.jpg
505,Cold Fire,Kate Elliott,9780316080989,$7.99,633,NOVEL,pb,2012-08-28,Orbit (US),http://ecx.images-amazon.com/images/I/51HQ4kd7HCL.jpg
506,Seeds of Earth,Michael Cobley,9780316213981,$7.99,620,NOVEL,pb,2012-09-00,Orbit (US),http://www.isfdb.org/wiki/images/a/a4/SDSFRTHQBN2012.jpg
507,Seeds of Earth,Michael Cobley,9780316213998,$6.99,,NOVEL,ebook,2012-09-00,Orbit (US),http://ecx.images-amazon.com/images/I/51Uf19JK%2B1L.jpg
508,"You Don't Have to Be Evil to Work Here, But it Helps",Tom Holt,9780316233484,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51vA5sPHAJL.jpg
509,The Better Mousetrap,Tom Holt,9780316233064,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51aCl5KXDrL.jpg
510,Djinn Rummy,Tom Holt,9780316233088,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51dq0Vsv6eL.jpg
511,Flying Dutch,Tom Holt,9780316233163,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51o6kqy0tRL.jpg
512,Grailblazers,Tom Holt,9780316232968,$4.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/516zjLVOAuL.jpg
513,Here Comes the Sun,Tom Holt,9780316233156,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51HK1xpi7YL.jpg
514,My Hero,Tom Holt,9780316232975,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51sReZieh9L.jpg
515,Overtime,Tom Holt,9780316232982,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/513rPXSoyML.jpg
516,Barking,Tom Holt,9780316233262,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51MOkV9as4L.jpg
517,"Earth, Air, Fire and Custard",Tom Holt,9780316233330,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51-Gxm6bDpL.jpg
518,In Your Dreams,Tom Holt,9780316233170,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51qlF0ilEBL.jpg
519,Little People,Tom Holt,9780316233187,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51CYtlfqoGL.jpg
520,Odds and Gods,Tom Holt,9780316233200,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51RHoLvIneL.jpg
521,Only Human,Tom Holt,9780316233217,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51merI7Gj2L.jpg
522,Open Sesame,Tom Holt,9780316233279,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/5110tProJhL.jpg
523,Paint Your Dragon,Tom Holt,9780316233224,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51EVywDVqXL.jpg
524,Ye Gods!,Tom Holt,9780316233408,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51f0DV8eB7L.jpg
525,The Portable Door,Tom Holt,9780316233293,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51c5PPj6qiL.jpg
526,Snow White and the Seven Samurai,Tom Holt,9780316233316,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51sBv2m3TLL.jpg
527,Expecting Someone Taller,Tom Holt,9780316233422,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/511OZpCaa0L.jpg
528,Falling Sideways,Tom Holt,9780316233460,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51-ysHgNzOL.jpg
529,Faust Among Equals,Tom Holt,9780316233347,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/512T3Clf43L.jpg
530,May Contain Traces of Magic,Tom Holt,9780316233354,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51kYm0qGQoL.jpg
531,Nothing But Blue Skies,Tom Holt,9780316233361,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51bOhMljgtL.jpg
532,Valhalla,Tom Holt,9780316233439,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51XnjSuEtBL.jpg
533,Wish You Were Here,Tom Holt,9780316233446,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51X-j50niFL.jpg
534,Who's Afraid of Beowulf?,Tom Holt,9780316233026,$5.99,,NOVEL,ebook,2012-09-04,Orbit (US),http://ecx.images-amazon.com/images/I/51gJd4c4AiL.jpg
535,The Blinding Knife,Brent Weeks,9780316079914,$25.99,671,NOVEL,hc,2012-09-11,Orbit (US),http://ecx.images-amazon.com/images/I/51YT3%2BaZOIL.jpg
536,The Blinding Knife,Brent Weeks,9780316215817,$9.99,,NOVEL,ebook,2012-09-11,Orbit (US),http://ecx.images-amazon.com/images/I/51r5c9gyd8L.jpg
537,Full Blooded,Amanda Carlson,9780316205665,$8.99,,NOVEL,ebook,2012-09-11,Orbit (US),http://ecx.images-amazon.com/images/I/511aCnf3mxL.jpg
538,Gods of Risk,James S. A. Corey,9780316217651,$2.99,,CHAPBOOK,ebook,2012-09-15,Orbit (US),http://ecx.images-amazon.com/images/I/51vUBf%2BckWL.jpg
539,"The Soddit, or, Let's Cash in Again",A. R. R. R. Roberts,9780316213950,$12.99,353,NOVEL,hc,2012-09-18,Orbit (US),http://ecx.images-amazon.com/images/I/51Lb6-Qhv7L.jpg
540,"The Soddit: Or, Let's Cash in Again",A. R. R. R. Roberts,9780316215558,$7.99,,NOVEL,ebook,2012-09-18,Orbit (US),http://ecx.images-amazon.com/images/I/51cKwjcuXOL.jpg
541,Red Country,Joe Abercrombie,9780316187213,$25.99,453,NOVEL,hc,2012-10-00,Orbit (US),http://www.isfdb.org/wiki/images/2/26/RDCNTRWTHB2012.jpg
542,The Orphaned Worlds,Michael Cobley,9780316214018,$7.99,xvi+636,NOVEL,pb,2012-10-00,Orbit (US),http://www.isfdb.org/wiki/images/5/5b/THRPHNDWRL2012.jpg
543,The Hydrogen Sonata,Iain M. Banks,9780316212373,$25.99,517,NOVEL,hc,2012-10-00,Orbit (US),http://ecx.images-amazon.com/images/I/51x1F4ZvdyL.jpg
544,The Hydrogen Sonata,Iain M. Banks,9780316212380,$9.99,,NOVEL,ebook,2012-10-00,Orbit (US),http://ecx.images-amazon.com/images/I/51yzJzSbyrL.jpg
545,The Orphaned Worlds,Michael Cobley,9780316214001,$6.99,,NOVEL,ebook,2012-10-00,Orbit (US),http://ecx.images-amazon.com/images/I/51CL2ua7uJL.jpg
546,The Perimeter,Will McIntosh,9781405524872,£1.49,,CHAPBOOK,ebook,2012-10-15,Orbit (US),http://ecx.images-amazon.com/images/I/51-Si9RbQYL.jpg
547,The Perimeter,Will McIntosh,9780316246064,$1.99,,CHAPBOOK,ebook,2012-10-16,Orbit (US),http://ecx.images-amazon.com/images/I/51YPe4teWYL.jpg
548,Out for Blood,Kristen Painter,9780316200172,$7.99,448,NOVEL,pb,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/51ScmmPQDqL.jpg
549,Stray Souls,Kate Griffin,9780316187268,$14.99,438,NOVEL,tp,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/513aIB82zBL.jpg
550,The Parasol Protectorate: Boxed Set,Gail Carriger,9780316212267,$39.99,373+388+355+374+386,OMNIBUS,pb,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/51NYx2CHFcL.jpg
551,The Newsflesh Trilogy Boxed Set,Mira Grant,9780316225076,$25.99,1892,OMNIBUS,pb,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/51UP3F0DZRL.jpg
552,Out for Blood,Kristen Painter,9780316201940,$6.99,,NOVEL,ebook,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/51HSYUJ3rJL.jpg
553,Stray Souls,Kate Griffin,9780316231749,$9.99,,NOVEL,ebook,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/51XZD7QUEYL.jpg
554,The Parasol Protectorate: Boxed Set,Gail Carriger,9780316212274,$19.99,,OMNIBUS,ebook,2012-10-30,Orbit (US),http://ecx.images-amazon.com/images/I/51NYx2CHFcL.jpg
555,The Ascendant Stars,Michael Cobley,9780316214032,$7.99,xvii+487,NOVEL,pb,2012-11-00,Orbit (US),http://www.isfdb.org/wiki/images/0/08/THSCNDNTSB2012.jpg
556,The Culture,Iain M. Banks,9780316225083,$29.99,1472,OMNIBUS,tp,2012-11-06,Orbit (US),http://ecx.images-amazon.com/images/I/51yZkE-BOmL.jpg
557,The Godspeaker Trilogy,Karen Miller,9780316209212,$19.99,1436,OMNIBUS,tp,2012-11-13,Orbit (US),http://ecx.images-amazon.com/images/I/518YOBdFnrL.jpg
558,The Godspeaker Trilogy,Karen Miller,9780316209229,$19.99,,OMNIBUS,ebook,2012-11-13,Orbit (US),http://ecx.images-amazon.com/images/I/516Fugcx90L.jpg
559,Red Country,Joe Abercrombie,9780316214445,$9.99,,NOVEL,ebook,2012-11-13,Orbit (US),http://ecx.images-amazon.com/images/I/51Wr0XlAYzL.jpg
560,Spirit's End,Rachel Aaron,9780316198363,$14.99,536,NOVEL,tp,2012-11-20,Orbit (US),http://ecx.images-amazon.com/images/I/514TMaVVBiL.jpg
561,The Ascendant Stars,Michael Cobley,9780316214025,$6.99,,NOVEL,ebook,2012-11-20,Orbit (US),http://ecx.images-amazon.com/images/I/51Z8NIxF6xL.jpg
562,Spirit's End,Rachel Aaron,9780316215626,$9.99,,NOVEL,ebook,2012-11-20,Orbit (US),http://ecx.images-amazon.com/images/I/51JyrFU7MzL.jpg
563,Chasing the Moon,A. Lee Martinez,9780316232470,$21.99,448,NOVEL,tp,2012-11-29,Orbit (US),http://ecx.images-amazon.com/images/I/51j82NwmcSL.jpg
564,The Damnation Affair,Lilith Saintcrow,9780316226479,$4.99,,NOVEL,ebook,2012-12-01,Orbit (US),http://ecx.images-amazon.com/images/I/51BwrL3QmgL.jpg
565,The Folly of the World,Jesse Bullington,9780316190350,$15.99,499,NOVEL,tp,2012-12-18,Orbit (US),http://ecx.images-amazon.com/images/I/51CIyiuS0kL.jpg
566,The Folly of the World,Jesse Bullington,9780316201711,$9.99,,NOVEL,ebook,2012-12-18,Orbit (US),http://ecx.images-amazon.com/images/I/51xRTbHURQL.jpg
567,Promise of Blood,Brian McClellan,9780316219044,$16.00,545,NOVEL,tp,2014-04-08,Orbit (US),http://ecx.images-amazon.com/images/I/51-GsXzAkvL.jpg
568,Ice Forged,Gail Z. Martin,9780316093583,$15.99,563,NOVEL,tp,2013-01-08,Orbit (US),http://ecx.images-amazon.com/images/I/51bsemGhFKL.jpg
569,The Hedgewitch Queen,Lilith Saintcrow,9780316251617,$18.99,467,NOVEL,tp,2013-01-08,Orbit (US),http://ecx.images-amazon.com/images/I/51dKZ6S6WjL.jpg
570,The Bandit King,Lilith Saintcrow,9780316251587,$16.99,285,NOVEL,tp,2013-01-08,Orbit (US),http://ecx.images-amazon.com/images/I/51xsyvTFIcL.jpg
571,Ice Forged,Gail Z. Martin,9780316215398,$1.99,,NOVEL,ebook,2013-01-08,Orbit (US),http://ecx.images-amazon.com/images/I/515p2p%2B15fL.jpg
572,Seven Kings,John R. Fultz,9780316187831,$15.99,472,NOVEL,tp,2013-01-15,Orbit (US),http://ecx.images-amazon.com/images/I/51b4zhfryoL.jpg
573,Seven Kings,John R. Fultz,9780316215640,$9.99,,NOVEL,ebook,2013-01-15,Orbit (US),http://ecx.images-amazon.com/images/I/51NlujKnLIL.jpg
574,Jill Kismet: The Complete Series,Lilith Saintcrow,9780316209199,$19.99,1371,OMNIBUS,tp,2013-01-22,Orbit (US),http://ecx.images-amazon.com/images/I/51g6ldnaWmL.jpg
575,The Red Knight,Miles Cameron,9780316212281,$16.99,648,NOVEL,tp,2013-01-22,Orbit (US),http://ecx.images-amazon.com/images/I/515kn%2BuuAlL.jpg
576,The Red Knight,Miles Cameron,9780316212298,$9.99,,NOVEL,ebook,2013-01-22,Orbit (US),http://ecx.images-amazon.com/images/I/51Hsg5XNmfL.jpg
577,Jill Kismet: The Complete Series,Lilith Saintcrow,9780316209205,$9.99,,OMNIBUS,ebook,2013-01-22,Orbit (US),http://ecx.images-amazon.com/images/I/518x4lhtzpL.jpg
578,The Damnation Affair,Lilith Saintcrow,9780316251594,$18.99,288,NOVEL,tp,2013-02-00,Orbit (US),http://ecx.images-amazon.com/images/I/51iWttCd47L.jpg
579,The Queen Is Dead,Kate Locke,9780316196130,$16.99,337,NOVEL,hc,2013-02-05,Orbit (US),http://ecx.images-amazon.com/images/I/51hRkkE4m0L.jpg
580,The Queen Is Dead,Kate Locke,9780316215350,$9.99,,NOVEL,ebook,2013-02-05,Orbit (US),http://ecx.images-amazon.com/images/I/51xipmWgebL.jpg
581,American Elsewhere,Robert Jackson Bennett,9780316200202,$13.99,662,NOVEL,tp,2013-02-12,Orbit (US),http://ecx.images-amazon.com/images/I/4134JXrRu4L.jpg
582,American Elsewhere,Robert Jackson Bennett,9780316214513,$9.99,,NOVEL,ebook,2013-02-12,Orbit (US),http://ecx.images-amazon.com/images/I/41IqKhWTytL.jpg
583,Emperor Mollusk versus The Sinister Brain,A. Lee Martinez,9780316093538,$13.99,320,NOVEL,tp,2013-02-19,Orbit (US),http://ecx.images-amazon.com/images/I/5127ngFedXL.jpg
584,Fade to Black,Francis Knight,9780316217682,$14.99,347,NOVEL,tp,2013-02-26,Orbit (US),http://ecx.images-amazon.com/images/I/51ECEu%2BFbYL.jpg
585,Fade to Black,Francis Knight,9780316217699,$9.99,,NOVEL,ebook,2013-02-26,Orbit (US),http://ecx.images-amazon.com/images/I/51xSXKoDb6L.jpg
586,Doughnut,Tom Holt,9780316226097,$9.99,,NOVEL,ebook,2013-03-01,Orbit (US),http://ecx.images-amazon.com/images/I/51EMTdvxm7L.jpg
587,Doughnut,Tom Holt,9780316226103,$13.99,370,NOVEL,tp,2013-03-05,Orbit (US),http://ecx.images-amazon.com/images/I/512zFkealXL.jpg
588,Strange Fates,Marlene Perez,9780316233545,$4.99,,NOVEL,ebook,2013-03-05,Orbit (US),http://ecx.images-amazon.com/images/I/51w5QoIpbUL.jpg
589,Rebellion,Ian Irvine,9780316072854,$15.99,xvii+618,NOVEL,tp,2013-03-12,Orbit (US),http://ecx.images-amazon.com/images/I/51ILa-0Z58L.jpg
590,Rebellion,Ian Irvine,9780316183840,$9.99,,NOVEL,ebook,2013-03-12,Orbit (US),http://ecx.images-amazon.com/images/I/51cFJkwb4SL.jpg
591,The Petrovitch Trilogy,Simon Morden,9780316242592,$9.99,,OMNIBUS,ebook,2013-03-12,Orbit (US),http://ecx.images-amazon.com/images/I/51DkDCxuBkL.jpg
592,The Curve of the Earth,Simon Morden,9780316220064,$15.99,373,NOVEL,tp,2013-03-19,Orbit (US),http://ecx.images-amazon.com/images/I/51oMAxLR1FL.jpg
593,Strange Fates,Marlene Perez,9780316251563,$16.99,336,NOVEL,tp,2013-03-19,Orbit (US),http://ecx.images-amazon.com/images/I/51SVUNYWPAL.jpg
594,The Curve of the Earth,Simon Morden,9780316220071,$9.99,,NOVEL,ebook,2013-03-19,Orbit (US),http://ecx.images-amazon.com/images/I/510WnRcMVxL.jpg
595,Wolfhound Century,Peter Higgins,9780316219679,$25.99,303,NOVEL,hc,2013-03-26,Orbit (US),http://ecx.images-amazon.com/images/I/61nciSBBE5L.jpg
596,Wolfhound Century,Peter Higgins,9780316219709,$12.99,,NOVEL,ebook,2013-03-26,Orbit (US),http://ecx.images-amazon.com/images/I/51KhUfnFDfL.jpg
597,The Exiled Blade,Jon Courtenay Grimwood,9780316074360,$15.99,338,NOVEL,tp,2013-04-02,Orbit (US),http://ecx.images-amazon.com/images/I/51VpRXIDTOL.jpg
598,The Exiled Blade,Jon Courtenay Grimwood,9780316253680,$9.99,,NOVEL,ebook,2013-04-02,Orbit (US),http://ecx.images-amazon.com/images/I/51j6e8816tL.jpg
599,Promise of Blood,Brian McClellan,9780316219037,$23.99,545,NOVEL,hc,2013-04-16,Orbit (US),http://ecx.images-amazon.com/images/I/51xCqhR3NXL.jpg
600,Promise of Blood,Brian McClellan,9780316219020,$10.99,,NOVEL,ebook,2013-04-16,Orbit (US),http://ecx.images-amazon.com/images/I/51ytp7qbd7L.jpg
601,Hot Blooded,Amanda Carlson,9780316205214,$13.99,310,NOVEL,tp,2013-04-23,Orbit (US),http://ecx.images-amazon.com/images/I/51OkHpxuVHL.jpg
602,Hot Blooded,Amanda Carlson,9780316206389,$8.99,,NOVEL,ebook,2013-04-23,Orbit (US),http://ecx.images-amazon.com/images/I/51JsWdYg-HL.jpg
603,The Red Plague Affair,Lilith Saintcrow,9780316183734,$14.00,311,NOVEL,tp,2013-05-00,Orbit (US),http://ecx.images-amazon.com/images/I/51uFYeTSppL.jpg
604,The Belly of the Bow,K. J. Parker,9780316233323,$9.99,,NOVEL,ebook,2013-05-07,Orbit (US),http://ecx.images-amazon.com/images/I/4123xjk50sL.jpg
605,Colours in the Steel,K. J. Parker,9780316233033,$2.99,,NOVEL,ebook,2013-05-07,Orbit (US),http://ecx.images-amazon.com/images/I/51BWow%2BH8GL.jpg
606,Memory,K. J. Parker,9780316233057,$9.99,,NOVEL,ebook,2013-05-07,Orbit (US),http://ecx.images-amazon.com/images/I/51cNNFhyhlL.jpg
607,Pattern,K. J. Parker,9780316233415,$9.99,,NOVEL,ebook,2013-05-07,Orbit (US),http://ecx.images-amazon.com/images/I/51SPsIkMFRL.jpg
608,The Proof House,K. J. Parker,9780316233231,$9.99,,NOVEL,ebook,2013-05-07,Orbit (US),http://ecx.images-amazon.com/images/I/51cUVnt5jCL.jpg
609,Shadow,K. J. Parker,9780316233040,$9.99,,NOVEL,ebook,2013-05-07,Orbit (US),http://ecx.images-amazon.com/images/I/511ryuMUD5L.jpg
610,The Tyrant's Law,Daniel Abraham,9780316080705,$17.00,[10]+513,NOVEL,tp,2013-05-14,Orbit (US),http://www.isfdb.org/wiki/images/6/60/THTRNTSLWV2013.jpg
611,The Tyrant's Law,Daniel Abraham,9780316235549,$9.99,,NOVEL,ebook,2013-05-14,Orbit (US),http://ecx.images-amazon.com/images/I/516uOTq4dFL.jpg
612,The Red Plague Affair,Lilith Saintcrow,9780316253697,$9.99,,NOVEL,ebook,2013-05-21,Orbit (US),http://ecx.images-amazon.com/images/I/51J8KTt4YAL.jpg
613,The Shambling Guide to New York City,Mur Lafferty,9780316221177,$15.00,339,NOVEL,tp,2013-05-28,Orbit (US),http://ecx.images-amazon.com/images/I/51UA4nhhEXL.jpg
614,Tempest Reborn,Nicole Peeler,9780316128100,$8.00,xii+351,NOVEL,pb,2013-05-28,Orbit (US),http://ecx.images-amazon.com/images/I/51FiXO-U6FL.jpg
615,The Shambling Guide to New York City,Mur Lafferty,9780316221160,$9.99,,NOVEL,ebook,2013-05-28,Orbit (US),http://ecx.images-amazon.com/images/I/51Gfj6iYzsL.jpg
616,Tempest Reborn,Nicole Peeler,9780316235501,$7.99,,NOVEL,ebook,2013-05-28,Orbit (US),http://ecx.images-amazon.com/images/I/51cPh0nsr8L.jpg
617,Abaddon's Gate,James S. A. Corey,9780316129077,$17.00,566,NOVEL,tp,2013-06-00,Orbit (US),http://www.isfdb.org/wiki/images/b/b5/BDDNSGTTHX2013.jpg
618,Abaddon's Gate,James S. A. Corey,9780316235426,$9.99,,NOVEL,ebook,2013-06-04,Orbit (US),http://ecx.images-amazon.com/images/I/51faT-65UgL.jpg
619,Love Minus Eighty,Will McIntosh,9780316217781,$16.00,402,NOVEL,tp,2013-06-11,Orbit (US),http://ecx.images-amazon.com/images/I/41YNUITJp9L.jpg
620,Love Minus Eighty,Will McIntosh,9780316217774,$9.99,,NOVEL,ebook,2013-06-11,Orbit (US),http://ecx.images-amazon.com/images/I/41rcBLO4UrL.jpg
621,Before the Fall,Francis Knight,9780316217705,$15.00,363,NOVEL,tp,2013-06-18,Orbit (US),http://ecx.images-amazon.com/images/I/51UDzqBfXLL.jpg
622,Before the Fall,Francis Knight,9780316217729,$9.99,,NOVEL,ebook,2013-06-18,Orbit (US),http://ecx.images-amazon.com/images/I/51BkOYPKqML.jpg
623,2312,Kim Stanley Robinson,9780316098113,$10.00,xii+657,NOVEL,tp,2013-06-25,Orbit (US),http://www.isfdb.org/wiki/images/3/3b/GRBMBGVVQV2013.jpg
624,Cold Steel,Kate Elliott,9780316080903,$18.00,597,NOVEL,tp,2013-06-25,Orbit (US),http://ecx.images-amazon.com/images/I/51cDFHPdtxL.jpg
625,Cold Steel,Kate Elliott,9780316215152,$9.99,,NOVEL,ebook,2013-06-25,Orbit (US),http://ecx.images-amazon.com/images/I/51Eab9dKlZL.jpg
626,The Black Prism,Brent Weeks,9780316246279,$16.00,678,NOVEL,tp,2013-07-00,Orbit (US),http://ecx.images-amazon.com/images/I/515zOsxnpQL.jpg
627,The Glass God,Kate Griffin,9780316187275,$15.00,447,NOVEL,tp,2013-07-09,Orbit (US),http://ecx.images-amazon.com/images/I/51kdE0g2THL.jpg
628,The Glass God,Kate Griffin,9780316235525,$9.99,,NOVEL,ebook,2013-07-09,Orbit (US),http://ecx.images-amazon.com/images/I/511yOLNN96L.jpg
